scaled_shares,prev_max_mag,new_max_mag,slashed_amount,theoretical_result,error,relative_error_percent,magnitude_ratio,slash_percentage,slash_range
5.700230981833017e+35,4372286137.0,1527.0,2.4923032195313686e+27,2.492303219531369e+27,381896837000.0,1.5323048736895206e-14,3.49245212265027e-07,99.99996507547877,90-100%
6.258032777262605e+27,378671.0,44972.0,2088299279739754.0,2088299279739754.0,0.025895,1.2400042585479923e-15,0.11876272542655762,88.12372745734423,75-90%
1.01975356513626e+35,2903886614.0,1021.0,2.9612476862095727e+26,2.9612476862095727e+26,20409782000.0,6.892291413193042e-15,3.5159775009038973e-07,99.99996484022499,90-100%
1331.0,1719639407.0,4140.0,0.0,2.288834540377e-06,2.288834540377e-06,100.0,2.407481465676833e-06,99.99975925185343,90-100%
978.0,2359.0,2197.0,0.0,1.58436e-13,1.58436e-13,100.0,0.9313268334039847,6.867316659601526,0-10%
8871019693316.0,1369928481.0,209353.0,12150.0,12150.805358799618,0.8053587996189484,0.006628028149884791,0.00015282038654104016,99.9847179613459,90-100%
1499635244715515.0,7868512659.0,6593.0,11799889.0,11799889.019831425,0.01983142422181399,1.680644977972624e-07,8.378965994874432e-07,99.99991621034006,90-100%
4.2415395755035225e+22,364393610.0,37026375.0,13885410829756.0,13885410829756.62,0.618935852875,4.457454377573131e-12,0.1016109338470562,89.83890661529438,75-90%
4910.0,5723.0,441.0,0.0,2.593462e-11,2.593462e-11,100.0,0.07705748733181898,92.29425126681811,90-100%
2.0,1214692251020.0,21831.0,0.0,2.429384458378e-06,2.429384458378e-06,100.0,1.797245350142647e-08,99.99999820275465,90-100%
4121.0,5700.0,2889.0,0.0,1.1584131e-11,1.1584131e-11,100.0,0.5068421052631579,49.31578947368421,25-50%
3510989677.0,4781.0,330.0,0.0,1.5627415052327e-05,1.5627415052327e-05,100.0,0.06902321690023008,93.097678309977,90-100%
1725540767.0,2461.0,10.0,0.0,4.229300419917e-06,4.229300419917e-06,100.0,0.0040633888663145065,99.59366111336855,90-100%
1.2588747487714876e+33,1.7553765136209476e+16,644735452646.0,2.2097180034658427e+31,2.2097180034658427e+31,1106019764960308.0,5.00525299257899e-15,3.672918303527119e-05,99.99632708169646,90-100%
577346972.0,5333.0,247.0,0.0,2.936386699592e-06,2.936386699592e-06,100.0,0.046315394712169514,95.36846052878305,90-100%
5497.0,2288.0,1712.0,0.0,3.166272e-12,3.166272e-12,100.0,0.7482517482517482,25.174825174825177,25-50%
6080.0,265.0,16.0,0.0,1.51392e-12,1.51392e-12,100.0,0.06037735849056604,93.9622641509434,90-100%
1332.0,4802.0,3053.0,0.0,2.329668e-12,2.329668e-12,100.0,0.6357767596834653,36.42232403165348,25-50%
41.0,4.493037574957995e+16,1.0,1.0,1.842145405732778,0.842145405732778,45.71546866561194,2.2256657847099104e-17,100.0,90-100%
6049.0,5815.0,287.0,0.0,3.3438872e-11,3.3438872e-11,100.0,0.04935511607910576,95.06448839208942,90-100%
3792478066.0,136.0,30.0,0.0,4.02002674996e-07,4.02002674996e-07,100.0,0.22058823529411764,77.94117647058823,75-90%
6279.0,3601.0,1077.0,0.0,1.5848196e-11,1.5848196e-11,100.0,0.29908358789225215,70.09164121077478,50-75%
2778817.0,17335837564189.0,48443.0,48.0,48.17311999799275,0.1731199979927525,0.35937053277837505,2.7943847432021233e-09,99.99999972056153,90-100%
3.402823669209385e+38,4594.0,4123.0,1.60272994819762e+23,1.6027299481976204e+23,33500000.0,2.0901836917487593e-14,0.8974749673487157,10.252503265128428,10-25%
662.0,3341.0,94.0,0.0,2.149514e-12,2.149514e-12,100.0,0.02813528883567794,97.1864711164322,90-100%
859.0,3769.0,371.0,0.0,2.918882e-12,2.918882e-12,100.0,0.09843459803661449,90.15654019633855,90-100%
24.0,351.0,28.0,0.0,7.752e-15,7.752e-15,100.0,0.07977207977207977,92.02279202279202,90-100%
2439649223.0,4160.0,1452.0,0.0,6.606570095884e-06,6.606570095884e-06,100.0,0.3490384615384615,65.09615384615385,50-75%
2359.0,5668.0,3053.0,0.0,6.168785e-12,6.168785e-12,100.0,0.5386379675370501,46.13620324629499,25-50%
6189.0,393.0,380.0,0.0,8.0457e-14,8.0457e-14,100.0,0.9669211195928753,3.307888040712468,0-10%
6135.0,5371.0,1046.0,0.0,2.6533875e-11,2.6533875e-11,100.0,0.1947495810835971,80.52504189164029,75-90%
5669.0,241.0,65.0,0.0,9.97744e-13,9.97744e-13,100.0,0.2697095435684647,73.02904564315352,50-75%
2757.0,5371.0,3922.0,0.0,3.994893e-12,3.994893e-12,100.0,0.7302178365295103,26.978216347048967,25-50%
4753.0,4294967296.0,247.0,0.0,2.0413978383897e-05,2.0413978383897e-05,100.0,5.75091689825058e-08,99.9999942490831,90-100%
3601.0,5601.0,5219.0,0.0,1.375582e-12,1.375582e-12,100.0,0.9317978932333512,6.820210676664881,0-10%
1.2194079209254192e+32,5214.0,17.0,6.337262965049404e+17,6.337262965049404e+17,41.76,6.589595576246448e-15,0.003260452627541235,99.67395473724588,90-100%
4255.0,4555.0,2358.0,0.0,9.348235e-12,9.348235e-12,100.0,0.5176728869374314,48.23271130625686,25-50%
7.54358326399858e+29,1735594339726335.0,1091685385.0,1.3092592179030643e+27,1.3092592179030646e+27,366424858185.1,2.798718948658412e-14,6.289980095072993e-07,99.99993710019905,90-100%
760.0,4089.0,257.0,0.0,2.91232e-12,2.91232e-12,100.0,0.06285155294693079,93.71484470530692,90-100%
1086.0,5739.0,127.0,0.0,6.094632e-12,6.094632e-12,100.0,0.02212929081721554,97.78707091827845,90-100%
3.402823669209385e+38,177362148.0,5551.0,6.035132261620302e+28,6.035132261620302e+28,406284500000.0,6.731989994382019e-16,3.12975460806891e-05,99.99687024539193,90-100%
1.0,959426.0,1491.0,0.0,9.57935e-13,9.57935e-13,100.0,0.0015540541949040363,99.8445945805096,90-100%
2.0,104798.0,70.0,0.0,2.09456e-13,2.09456e-13,100.0,0.0006679516784671464,99.9332048321533,90-100%
3317.0,1281615202.0,4160.0,0.0,4.251103826314e-06,4.251103826314e-06,100.0,3.245904069730284e-06,99.99967540959302,90-100%
51527.0,4997.0,0.0,0.0,2.57480419e-10,2.57480419e-10,100.0,0.0,100.0,90-100%
1.3049356135456427e+30,5.126509507336287e+17,1.0,6.689764829303449e+29,6.689764829303449e+29,85040178368880.16,1.2711983236895744e-14,1.950644973093195e-18,100.0,90-100%
419667403714.0,63769782565165.0,34870287.0,26762084.0,26762084.450606287,0.4506062865159769,1.6837488400712694e-06,5.468152092939439e-07,99.99994531847906,90-100%
107477463.0,4257.0,2359.0,0.0,2.03992224774e-07,2.03992224774e-07,100.0,0.5541461122856471,44.585388771435284,25-50%
5356.0,5889.0,980.0,0.0,2.6292604e-11,2.6292604e-11,100.0,0.16641195449142468,83.35880455085754,75-90%
2358.0,5012.0,2242.0,0.0,6.53166e-12,6.53166e-12,100.0,0.4473264166001596,55.26735833998404,50-75%
6188.0,2306738838.0,6189.0,0.0,1.4274061632012e-05,1.4274061632012e-05,100.0,2.6830085391747325e-06,99.99973169914608,90-100%
2911.0,2043.0,783.0,0.0,3.66786e-12,3.66786e-12,100.0,0.3832599118942731,61.67400881057269,50-75%
2591.0,2826.0,392.0,0.0,6.306494e-12,6.306494e-12,100.0,0.1387119603680113,86.12880396319886,75-90%
3.0,8.641898826248179e+17,451858593502574.0,2.0,2.591214072093946,0.5912140720939459,22.816103017539923,0.0005228695713610261,99.9477130428639,90-100%
640807601.0,4594638.0,249.0,0.0,0.002944119393150789,0.002944119393150789,100.0,5.419360567687813e-05,99.9945806394323,90-100%
1603084740.0,5.07640236465216e+17,524180781422.0,813789476.0,813789476.1811676,0.18116761152013972,2.2262220982544112e-08,1.0325832031596994e-06,99.99989674167968,90-100%
6060.0,4830.0,2197.0,0.0,1.595598e-11,1.595598e-11,100.0,0.4548654244306418,54.51345755693582,50-75%
15577318.0,1382884655.0,6.0,0.0,0.02154163393479138,0.02154163393479138,100.0,4.3387566550154535e-09,99.99999956612433,90-100%
24902392494377.0,514520042707.0,17928622233.0,12366314.0,12366314.46198375,0.4619837504876747,3.7358240558081787e-06,0.03484533301885323,96.51546669811468,90-100%
5100.0,5923.0,4137.0,0.0,9.1086e-12,9.1086e-12,100.0,0.6984636164106027,30.153638358939727,25-50%
5738.0,1637714303.0,322.0,0.0,9.397202822978e-06,9.397202822978e-06,100.0,1.966154898996446e-07,99.99998033845101,90-100%
16730226060020.0,800172483569566.0,17495040621307.0,13094370552.0,13094370552.60278,0.6027795022885052,4.6033484379185384e-09,0.021864086781966934,97.8135913218033,90-100%
3.2064500958115413e+38,42166473345.0,743681.0,1.3520230792109635e+31,1.3520230792109635e+31,85302887680000.0,6.309277481400873e-16,1.7636784416740508e-05,99.99823632155834,90-100%
3672.0,5332.0,4140.0,0.0,4.377024e-12,4.377024e-12,100.0,0.7764441110277569,22.355588897224308,10-25%
10.0,5601.0,979.0,0.0,4.622e-14,4.622e-14,100.0,0.17479021603285128,82.52097839671487,75-90%
8.598775947018848e+21,3299158850.0,0.0,28368727764774.0,28368727764774.363,0.3634960048,1.2813264232855566e-12,0.0,100.0,90-100%
905.0,577346971.0,4331.0,0.0,5.224950892e-07,5.224950892e-07,100.0,7.501554901203422e-06,99.99924984450988,90-100%
4804.0,2306738839.0,312.0,0.0,1.1081571883708e-05,1.1081571883708e-05,100.0,1.3525588364188461e-07,99.99998647441164,90-100%
4556.0,1046363170.0,1671.0,0.0,4.767222989444e-06,4.767222989444e-06,100.0,1.5969598777067047e-06,99.99984030401224,90-100%
2369.0,5355.0,4499.0,0.0,2.027864e-12,2.027864e-12,100.0,0.8401493930905696,15.985060690943042,10-25%
25338.0,10687242417289.0,404051.0,0.0,0.2707933381314244,0.2707933381314244,100.0,3.780685271500507e-08,99.99999621931472,90-100%
50.0,128.0,88.0,0.0,2e-15,2e-15,100.0,0.6875,31.25,25-50%
367556480971433.0,8.03757016746699e+16,80133348823499.0,29513156531449.0,29513156531449.36,0.36099771042686263,1.2231755354334321e-12,0.000996984749792271,99.90030152502077,90-100%
6278.0,5298.0,4499.0,0.0,5.016122e-12,5.016122e-12,100.0,0.8491883729709324,15.08116270290676,10-25%
4102.0,1761649582.0,51.0,0.0,7.226286376162e-06,7.226286376162e-06,100.0,2.8950138847760928e-08,99.99999710498612,90-100%
2.0,2769045213.0,2588166320.0,0.0,3.61757786e-10,3.61757786e-10,100.0,0.934678244995489,6.5321755004511015,0-10%
4.178698805407896e+29,96257637831573.0,360755.0,4.022316747106935e+25,4.022316747106935e+25,426628677.8928,1.0606541073615202e-15,3.7478064923142185e-09,99.99999962521935,90-100%
3.0,2012281164074.0,149982954210.0,0.0,5.586894629592e-06,5.586894629592e-06,100.0,0.07453379621481389,92.54662037851861,90-100%
320.0,4202047188.0,36.0,0.0,1.34465508864e-06,1.34465508864e-06,100.0,8.56725267217537e-09,99.99999914327474,90-100%
5354.0,3747.0,62.0,0.0,1.972949e-11,1.972949e-11,100.0,0.016546570589805177,98.34534294101948,90-100%
6103.0,1046363170.0,4946.0,0.0,6.385924241072e-06,6.385924241072e-06,100.0,4.7268483274310964e-06,99.99952731516726,90-100%
3339.0,4202047189.0,1077.0,0.0,1.4030631967968e-05,1.4030631967968e-05,100.0,2.5630364238158486e-07,99.99997436963575,90-100%
4038.0,1789.0,196.0,0.0,6.432534e-12,6.432534e-12,100.0,0.10955841252096143,89.04415874790385,75-90%
4780.0,5723.0,5622.0,0.0,4.8278e-13,4.8278e-13,100.0,0.9823519133321684,1.7648086667831557,0-10%
229.0,6028.0,1309.0,0.0,1.080651e-12,1.080651e-12,100.0,0.21715328467153286,78.28467153284672,75-90%
1.6992424989392928e+31,110194855373880.0,14822701.0,1.872477562284023e+27,1.872477562284023e+27,211320124662.112,1.128558915303351e-14,1.3451354829323088e-07,99.99998654864517,90-100%
2041.0,4572.0,1277.0,0.0,6.725095e-12,6.725095e-12,100.0,0.27930883639545057,72.06911636045494,50-75%
612.0,227.0,0.0,0.0,1.38924e-13,1.38924e-13,100.0,0.0,100.0,90-100%
4.349750198400195e+27,1218.0,253.0,4197508941456.0,4197508941456.188,0.188175,4.4830160608238956e-12,0.2077175697865353,79.22824302134647,75-90%
4.6293633925628954e+32,55850.0,5.0,2.585267986576749e+19,2.585267986576749e+19,638.7,2.4705369165450688e-15,8.952551477170994e-05,99.99104744852283,90-100%
4.497689467898714e+37,52761727071.0,0.0,2.3730586415538315e+30,2.3730586415538315e+30,139398866940000.0,5.874227652828857e-15,0.0,100.0,90-100%
5372.0,4257.0,21.0,0.0,2.2755792e-11,2.2755792e-11,100.0,0.004933051444679351,99.50669485553206,90-100%
66.0,3768.0,1137.0,0.0,1.73646e-13,1.73646e-13,100.0,0.3017515923566879,69.82484076433121,50-75%
2065410099.0,3637818703963314.0,6.0,7513587.0,7513587.489496907,0.4894969076686475,6.5148227574764435e-06,1.6493400271605475e-15,99.99999999999983,90-100%
194.0,3376.0,3114.0,0.0,5.0828e-14,5.0828e-14,100.0,0.92239336492891,7.760663507109005,0-10%
5933.0,4584.0,4037.0,0.0,3.245351e-12,3.245351e-12,100.0,0.8806719022687609,11.932809773123909,10-25%
314.0,4202047189.0,4639.0,0.0,1.3194413607e-06,1.3194413607e-06,100.0,1.1039856982434283e-06,99.99988960143018,90-100%
2.3521800897582248e+26,461158567279390.0,332867118.0,1.0847272172126023e+23,1.0847272172126023e+23,12570780.60547456,1.15888865016012e-14,7.218062107438515e-07,99.99992781937893,90-100%
1.1945870167930535e+33,3413100807.0,424.0,4.0772454045431986e+24,4.077245404543198e+24,267410509.5,6.558607171450349e-15,1.24227212724104e-07,99.99998757727873,90-100%
1411.0,2.0026848448427456e+17,2760.0,282.0,282.5788316073075,0.5788316073075098,0.20483898387402816,1.3781499406196986e-14,99.99999999999862,90-100%
5674.0,4084.0,96.0,0.0,2.2627912e-11,2.2627912e-11,100.0,0.023506366307541625,97.64936336924583,90-100%
2557.0,3066.0,1470.0,0.0,4.080972e-12,4.080972e-12,100.0,0.4794520547945205,52.054794520547944,50-75%
9.242597621280311e+18,218930702.0,954077.0,2014670235.0,2014670235.7197104,0.719710370730375,3.572348258141955e-08,0.004357894947050414,99.56421050529497,90-100%
1.6482862628858008e+16,3.5102397488085e+16,3440991622709.0,578531278347451.0,578531278347451.2,0.29600077736537633,5.1164178747757477e-14,9.802725366200399e-05,99.9901972746338,90-100%
62.0,1192.0,399.0,0.0,4.9166e-14,4.9166e-14,100.0,0.3347315436241611,66.5268456375839,50-75%
1.549199047361429e+17,13999704706.0,1317.0,2168832715.0,2168832715.358137,0.3581369079182881,1.6512887572297127e-08,9.40734128081687e-08,99.99999059265872,90-100%
2439649223.0,880824791.0,5445.0,2.0,2.1488902330722683,0.14889023307226815,6.928703513133838,6.181706118668951e-06,99.99938182938813,90-100%
3.0,1.5305177250569254e+17,20770530149711.0,0.0,0.4590930059266285,0.4590930059266285,100.0,0.000135709177421898,99.98642908225783,90-100%
58.0,854222268670.0,9345.0,0.0,4.954489104085e-05,4.954489104085e-05,100.0,1.0939775679870653e-08,99.99999890602244,90-100%
7922364840469.0,13959253.0,282620.0,108.0,108.35127641519806,0.35127641519806085,0.3242014555066086,0.02024606904108694,97.9753930958913,90-100%
5356.0,4118.0,136.0,0.0,2.1327592e-11,2.1327592e-11,100.0,0.03302574065080136,96.69742593491986,90-100%
1e+18,3095.0,2947.0,148.0,148.0,0.0,0.0,0.9521809369951535,4.7819063004846525,0-10%
4509.0,1719639407.0,65.0,0.0,7.753853793078e-06,7.753853793078e-06,100.0,3.779862204565076e-08,99.9999962201378,90-100%
61744177754.0,2390.0,0.0,0.0,0.00014756858483206,0.00014756858483206,100.0,0.0,100.0,90-100%
3790.0,5628.0,2461.0,0.0,1.200293e-11,1.200293e-11,100.0,0.43727789623312013,56.272210376687994,50-75%
705.0,4594741713424971.0,3678017445023306.0,0.0,0.6462906092231738,0.6462906092231738,100.0,0.8004840477271727,19.951595227282727,10-25%
2287.0,2827.0,1.0,0.0,6.463062e-12,6.463062e-12,100.0,0.00035373187124159886,99.96462681287585,90-100%
5218.0,6309.0,2976.0,0.0,1.7391594e-11,1.7391594e-11,100.0,0.4717070851165002,52.82929148834997,50-75%
1.7974746277342644e+27,23039427.0,3.0,4.141278007761188e+16,4.141278007761188e+16,3.1602944,7.631205618355681e-15,1.302115716679933e-07,99.99998697884284,90-100%
8.491949529237987e+19,2444605241.0,0.0,207594643254.0,207594643254.82666,0.82665756489867,3.9820756062762706e-10,0.0,100.0,90-100%
121085042.0,50995.0,26431.0,0.0,2.974332971688e-06,2.974332971688e-06,100.0,0.5183057162466909,48.16942837533092,25-50%
357.0,107477464.0,4.0,0.0,3.836945322e-08,3.836945322e-08,100.0,3.721710441548937e-08,99.99999627828956,90-100%
7.320975739160127e+27,8.588315710472205e+17,48.0,6.287485095661479e+27,6.287485095661478e+27,1124546307702.6826,1.7885470750119913e-14,5.58898876312511e-17,100.0,90-100%
107477462.0,1.0000000000000001e+18,2087.0,107477461.0,107477461.99999979,0.999999786442283,9.304274290011472e-07,2.0869999999999998e-15,99.9999999999998,90-100%
5590.0,107477464.0,4679.0,0.0,6.0077286815e-07,6.0077286815e-07,100.0,4.353470789001869e-05,99.995646529211,90-100%
292.0,5355.0,3253.0,0.0,6.13784e-13,6.13784e-13,100.0,0.607469654528478,39.2530345471522,25-50%
2439649223.0,1137.0,32.0,0.0,2.695812391415e-06,2.695812391415e-06,100.0,0.028144239226033423,97.18557607739666,90-100%
1348.0,2306738840.0,5602.0,0.0,3.109476404824e-06,3.109476404824e-06,100.0,2.42853673023514e-06,99.99975714632697,90-100%
5981.0,10.0,5.0,0.0,2.9905e-14,2.9905e-14,100.0,0.5,50.0,25-50%
313.0,5101.0,4899.0,0.0,6.3226e-14,6.3226e-14,100.0,0.9603999215840031,3.9600078415996864,0-10%
4137.0,4858.0,612.0,0.0,1.7565702e-11,1.7565702e-11,100.0,0.12597776862906546,87.40222313709344,75-90%
7156381358.0,213935433.0,6774993.0,1.0,1.4825191109310776,0.4825191109310775,32.547243902173875,0.03166840062440709,96.83315993755929,90-100%
89.0,1349.0,1210.0,0.0,1.2371e-14,1.2371e-14,100.0,0.8969607116382505,10.303928836174943,10-25%
3.0861540505378775e+29,138743151685610.0,32109.0,4.281827394598431e+25,4.281827394598431e+25,2738255598.41275,6.395063009469011e-15,2.314276388412924e-10,99.99999997685724,90-100%
1331.0,1710.0,1310.0,0.0,5.324e-13,5.324e-13,100.0,0.7660818713450293,23.391812865497073,10-25%
1.5547823937168937e+33,222313054604908.0,129320561132.0,3.454473578615397e+29,3.4544735786153974e+29,35214426538611.2,1.0193861882922737e-14,0.0005817047557635645,99.94182952442364,90-100%
686.0,4083.0,67.0,0.0,2.754976e-12,2.754976e-12,100.0,0.016409502816556454,98.35904971834437,90-100%
5700.0,3124842407.0,7.0,0.0,1.781160168e-05,1.781160168e-05,100.0,2.2401129683593673e-09,99.9999997759887,90-100%
3.411764522711806e+30,2598463252.0,1337545161.0,4.3019556089192975e+21,4.3019556089192964e+21,935317.654,2.1741685387473422e-14,0.5147446899510743,48.52553100489258,25-50%
2.0,5897564115.0,316614.0,0.0,1.1794495002e-08,1.1794495002e-08,100.0,5.3685554548651145e-05,99.99463144454513,90-100%
8.239564115613539e+37,5543151701604.0,28548082.0,4.567291862418643e+32,4.567291862418643e+32,7004812656420000.0,1.5336906130431853e-15,5.150153475276376e-06,99.99948498465247,90-100%
2.435661804498457e+32,1155310060057632.0,0.0,2.813944585635192e+29,2.8139445856351926e+29,68769427507382.4,2.4438799491091987e-14,0.0,100.0,90-100%
1276.0,2367.0,903.0,0.0,1.868064e-12,1.868064e-12,100.0,0.38149556400506973,61.85044359949303,50-75%
7.418757904481827e+20,958093431270890.0,969708061449.0,7.100669187127116e+17,7.100669187127117e+17,71.8354499328707,1.0116715486915234e-14,0.0010121226487929298,99.8987877351207,90-100%
2990246.0,2.523700181718596e+17,2819133352114.0,754640.0,754640.0074561009,0.007456100855981556,9.880341331380174e-07,1.1170634976910051e-05,99.9988829365023,90-100%
3922.0,561.0,127.0,0.0,1.702148e-12,1.702148e-12,100.0,0.22638146167557932,77.36185383244207,75-90%
3.4632493243213126e+25,1519.0,2.0,52537492249.0,52537492249.954315,0.954312142,1.8164402241731092e-09,0.0013166556945358788,99.86833443054641,90-100%
33497989321.0,667894009.0,36.0,22.0,22.37310517511426,0.37310517511426233,1.667650387346632,5.390076795852798e-08,99.9999946099232,90-100%
1168.0,1719639409.0,229.0,0.0,2.00853856224e-06,2.00853856224e-06,100.0,1.3316745289826048e-07,99.9999866832547,90-100%
4.402707068799382e+25,872324103057.0,170604.0,3.840586743693699e+19,3.840586743693698e+19,12724.23855954,3.313097557406663e-14,1.955740984367278e-07,99.99998044259016,90-100%
3672.0,4202047188.0,1330.0,0.0,1.5429912390576e-05,1.5429912390576e-05,100.0,3.1651239038870115e-07,99.99996834876096,90-100%
577346972.0,1310.0,195.0,0.0,6.4374187378e-07,6.4374187378e-07,100.0,0.14885496183206107,85.1145038167939,75-90%
35.0,4137.0,988.0,0.0,1.10215e-13,1.10215e-13,100.0,0.23882040125694948,76.11795987430506,75-90%
2164845709813592.0,24.0,5.0,0.0,0.04113206848645825,0.04113206848645825,100.0,0.20833333333333334,79.16666666666666,75-90%
6136.0,5801.0,2557.0,0.0,1.9905184e-11,1.9905184e-11,100.0,0.4407860713670057,55.92139286329944,50-75%
4555.0,66.0,2.0,0.0,2.9152e-13,2.9152e-13,100.0,0.030303030303030304,96.96969696969697,90-100%
4509.0,5828.0,4900.0,0.0,4.184352e-12,4.184352e-12,100.0,0.8407687028140014,15.923129718599863,10-25%
3.1163224198476722e+19,91015065705213.0,323.0,2836322898000577.0,2836322898000577.0,0.14091881342942,4.968362859135629e-15,3.5488630096269853e-12,99.99999999964511,90-100%
4782.0,4860.0,3769.0,0.0,5.217162e-12,5.217162e-12,100.0,0.775514403292181,22.448559670781894,10-25%
161.0,5553.0,2911.0,0.0,4.25362e-13,4.25362e-13,100.0,0.5242211417251936,47.57788582748064,25-50%
2358.0,2275.0,18.0,0.0,5.322006e-12,5.322006e-12,100.0,0.007912087912087912,99.20879120879121,90-100%
1.0526976812554239e+30,39.0,4.0,36844418843939.0,36844418843939.836,0.8365,2.2703574279272078e-12,0.10256410256410256,89.74358974358975,75-90%
10834.0,2.322365398452992e+16,2060670.0,251.0,251.60506724607185,0.6050672460718545,0.2404829333107563,8.873151491891344e-11,99.99999999112684,90-100%
2955.0,7.495702349203232e+16,982.0,221.0,221.4980044189526,0.4980044189526038,0.2248347204115902,1.3100840378278672e-14,99.9999999999987,90-100%
20.0,2912.0,2682.0,0.0,4.6e-15,4.6e-15,100.0,0.9210164835164835,7.898351648351648,0-10%
4803.0,3151.0,1555.0,0.0,7.665588e-12,7.665588e-12,100.0,0.49349412884798477,50.65058711520153,50-75%
577346973.0,242.0,209.0,0.0,1.9052450109e-08,1.9052450109e-08,100.0,0.8636363636363636,13.636363636363635,10-25%
903.0,3019.0,314.0,0.0,2.442615e-12,2.442615e-12,100.0,0.10400794965220271,89.59920503477973,75-90%
28526468.0,3751045.0,0.0,0.0,0.00010700406515906,0.00010700406515906,100.0,0.0,100.0,90-100%
358.0,6189.0,97.0,0.0,2.180936e-12,2.180936e-12,100.0,0.015672968169332686,98.43270318306672,90-100%
2.7520183905698143e+23,3.0,1.0,550403.0,550403.6781139629,0.67811396286,0.00012320302167740863,0.3333333333333333,66.66666666666666,50-75%
5122.0,5355.0,4859.0,0.0,2.540512e-12,2.540512e-12,100.0,0.9073762838468721,9.262371615312793,0-10%
6104.0,6001.0,28.0,0.0,3.6459192e-11,3.6459192e-11,100.0,0.004665889018496917,99.53341109815031,90-100%
5724.0,1278.0,351.0,0.0,5.306148e-12,5.306148e-12,100.0,0.2746478873239437,72.53521126760563,50-75%
3.0,10134034.0,3448.0,0.0,3.0391758e-11,3.0391758e-11,100.0,0.000340239632114911,99.9659760367885,90-100%
6.082910441655629e+37,7350411382971101.0,564893.0,4.471189414850311e+35,4.471189414850311e+35,7.89346672255168e+18,1.765406470219053e-15,7.685188903966695e-11,99.99999999231481,90-100%
4170.0,2367.0,2198.0,0.0,7.0473e-13,7.0473e-13,100.0,0.9286016054076891,7.139839459231094,0-10%
1.5217935789051605e+36,177901383.0,4506.0,2.7072232512588112e+26,2.7072232512588112e+26,12133758500.0,4.481994048462023e-15,2.532863951934539e-05,99.99746713604807,90-100%
1.777961876624316e+29,7961323448441934.0,7025879175.0,1.415491708705967e+27,1.415491708705967e+27,105695542455.2156,7.467054861934993e-15,8.825014107893073e-07,99.99991174985891,90-100%
6270163878882.0,4173787225638.0,8542197246.0,26116768.0,26116768.923716348,0.9237163489392177,3.5368707041719896e-06,0.0020466297835041772,99.79533702164957,90-100%
1790.0,5801.0,0.0,0.0,1.038379e-11,1.038379e-11,100.0,0.0,100.0,90-100%
654910831934.0,2.1381255663629626e+17,1800441754799.0,140026980215.0,140026980215.80478,0.8047921731658155,5.747407906144212e-10,8.420654909719001e-06,99.99915793450903,90-100%
3748.0,880824791.0,67.0,0.0,3.301331065552e-06,3.301331065552e-06,100.0,7.606507069803852e-08,99.99999239349293,90-100%
5.0,4796169626.0,107.0,0.0,2.3980847595e-08,2.3980847595e-08,100.0,2.230946950248669e-08,99.99999776905305,90-100%
2.9598724389709577e+26,1334811147.0,6705.0,3.950850879291808e+17,3.950850879291808e+17,24.69541034,6.250656148385601e-15,5.023182504183867e-06,99.99949768174959,90-100%
232.0,4459.0,4038.0,0.0,9.7672e-14,9.7672e-14,100.0,0.9055842117066607,9.441578829333931,0-10%
5220.0,5443.0,4679.0,0.0,3.98808e-12,3.98808e-12,100.0,0.8596362300202094,14.036376997979055,10-25%
1138.0,992.0,534.0,0.0,5.21204e-13,5.21204e-13,100.0,0.5383064516129032,46.16935483870967,25-50%
611.0,1719639409.0,758.0,0.0,1.050699215761e-06,1.050699215761e-06,100.0,4.4079008426585787e-07,99.99995592099158,90-100%
30.0,177362147.0,1828.0,0.0,5.32080957e-09,5.32080957e-09,100.0,1.0306596029196692e-05,99.99896934039708,90-100%
1.0709225078916662e+21,3565388.0,0.0,3818254258.0,3818254258.566852,0.5668519694856,1.4845841347882445e-08,0.0,100.0,90-100%
1.1173851826112358e+36,1.3521379129082472e+17,29077332802.0,1.5108585438247488e+35,1.5108585438247488e+35,1.7675325792922644e+18,1.1698862123900386e-15,2.150470933801345e-07,99.99997849529066,90-100%
2335.0,6027.0,3628.0,0.0,5.601665e-12,5.601665e-12,100.0,0.601957856313257,39.8042143686743,25-50%
3053.0,517440284.0,3600.0,0.0,1.579734196252e-06,1.579734196252e-06,100.0,6.957324567331136e-06,99.99930426754327,90-100%
233.0,5551.0,1349.0,0.0,9.79066e-13,9.79066e-13,100.0,0.24301927580616106,75.6980724193839,75-90%
1.973018420296587e+36,182248341434166.0,593782616844.0,3.584077906774261e+32,3.584077906774261e+32,1707193080014000.0,4.763270008130227e-16,0.0032580961350394152,99.67419038649605,90-100%
949.0,2233625730.0,4257.0,0.0,2.119706777877e-06,2.119706777877e-06,100.0,1.9058698791045892e-06,99.99980941301209,90-100%
2286.0,5653.0,989.0,0.0,1.0661904e-11,1.0661904e-11,100.0,0.17495135326375377,82.50486467362462,75-90%
961990.0,3.921178941353441e+17,480.0,377213.0,377213.49297925923,0.4929792592090038,0.00013068972037967632,1.2241216409122158e-15,99.99999999999987,90-100%
6137.0,29284.0,1899.0,0.0,1.68061745e-10,1.68061745e-10,100.0,0.06484769840185767,93.51523015981424,90-100%
249.0,4294967295.0,391.0,0.0,1.069446759096e-06,1.069446759096e-06,100.0,9.103678168985918e-08,99.99999089632183,90-100%
